"review_index","source_file","source_path","trace_index","fiber_id","nd2_name","tile_name","baseline_9p5_10d","shifted_max","shifted_min","shifted_amplitude","label_round_id","label_file","original_reviewed_label","reviewed_label","notes"
"380","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","2577","2989","0203-4-D2003","0203-4-D2003","0.06712686211693288","1.3292659694455138","-0.2465832579876811","1.3292659694455138","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","complex",""
"381","HPC 0203-4.npz","data/raw/hpc/HPC 0203-4.npz","2592","3317","0203-4-D2003","0203-4-D2003","-0.06006984554361022","1.4360716670952967","-0.008284185796892246","1.4360716670952967","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","sustained_response","sustained_response",""
"382","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","29","1178","0203-5-4x001","0203-5-4x001","0.185827804692018","5.934930799724074","-0.4226033182685715","5.934930799724074","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"383","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","33","1202","0203-5-4x001","0203-5-4x001","-0.003547261156675512","0.3371755580085387","-0.05470033687609803","0.3371755580085387","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","no_response","no_response",""
"384","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","34","1390","0203-5-4x001","0203-5-4x001","0.04579870915375045","5.122820345626157","-0.11073248632961977","5.122820345626157","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"385","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","35","1396","0203-5-4x001","0203-5-4x001","-0.025076952297021244","1.901999468262539","-0.02132266880448205","1.901999468262539","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"386","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","52","1885","0203-5-4x001","0203-5-4x001","-0.01443547947520441","2.0837802457822625","-0.013491419965156013","2.0837802457822625","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"387","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","67","2175","0203-5-4x001","0203-5-4x001","-0.005426842400206969","0.6437718436416977","-0.04496858967532641","0.6437718436416977","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","second_peak","complex",""
"388","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","89","2717","0203-5-4x001","0203-5-4x001","-0.012640357027867128","1.7914795360540234","-0.34986462429685283","1.7914795360540234","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"389","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","117","46","0203-5-4x002","0203-5-4x002","-0.0018906799256948573","0.45558204699314164","-0.2805267665841838","0.45558204699314164","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","dual_peak","dual_peak",""
"390","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","191","2526","0203-5-4x002","0203-5-4x002","-0.04289098990366832","0.42057964837299616","-0.6877831209005608","0.6877831209005608","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"391","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","198","2725","0203-5-4x002","0203-5-4x002","-0.02769975455093573","0.4307024814377008","-0.7642324950125126","0.7642324950125126","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"392","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","211","17","0203-5-A2-DG","0203-5-A2-DG","0.024998418069357656","1.1958210656453632","-0.04384043249566612","1.1958210656453632","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","sustained_response","sustained_response",""
"393","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","254","552","0203-5-A2-DG","0203-5-A2-DG","-0.1260882867733481","0.26070911889452797","-0.5395971660830885","0.5395971660830885","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"394","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","268","728","0203-5-A2-DG","0203-5-A2-DG","0.07007007062228518","1.25484098571364","-0.18923101717875085","1.25484098571364","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","complex",""
"395","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","290","1035","0203-5-A2-DG","0203-5-A2-DG","0.11947587174140917","0.05531733176127951","-0.8017665890477792","0.8017665890477792","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","inhibition","inhibition",""
"396","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","320","1542","0203-5-A2-DG","0203-5-A2-DG","-0.024851141421012465","0.9804765612768177","-0.1990595746772222","0.9804765612768177","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","strong_first_peak","sustained_response",""
"397","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","348","2097","0203-5-A2-DG","0203-5-A2-DG","0.0027067365999721474","0.2244573610827448","-0.13733286805970418","0.2244573610827448","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","no_response","no_response",""
"398","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","426","3947","0203-5-A2-DG","0203-5-A2-DG","0.01984452657890406","1.9612490155140487","-0.14063318114488146","1.9612490155140487","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","second_peak","second_peak",""
"399","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","440","4323","0203-5-A2-DG","0203-5-A2-DG","0.02493896921020286","0.3748761370963922","-0.0793276858609919","0.3748761370963922","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","sustained_response","sustained_response",""
"400","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","448","4435","0203-5-A2-DG","0203-5-A2-DG","-0.0184135304514351","5.201001017949388","-0.08480214727459502","5.201001017949388","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","second_peak","complex",""
"401","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","470","4905","0203-5-A2-DG","0203-5-A2-DG","0.018884655575263018","0.2825154155336292","-0.0768351133859867","0.2825154155336292","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","dual_peak","dual_peak",""
"402","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","497","324","0203-5-A2001","0203-5-A2001","0.028412032933675186","0.4004569931498175","-0.1092439827719161","0.4004569931498175","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"403","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","502","433","0203-5-A2001","0203-5-A2001","-0.027795700529535984","1.9012462669473944","-0.18496724560371505","1.9012462669473944","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"404","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","525","1024","0203-5-A2001","0203-5-A2001","-0.0024408142067025053","1.8167355823222695","-0.0811866732488831","1.8167355823222695","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","second_peak",""
"405","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","536","1403","0203-5-A2001","0203-5-A2001","-0.08233959577865188","1.7503566667230943","-0.018916207505263613","1.7503566667230943","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","sustained_response","sustained_response",""
"406","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","551","1716","0203-5-A2001","0203-5-A2001","-0.06111213439271962","0.5612925572202949","-0.07395485995079909","0.5612925572202949","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","complex",""
"407","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","560","2071","0203-5-A2001","0203-5-A2001","-0.006424608173723395","2.203493221737865","-0.3001931959089297","2.203493221737865","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","sustained_response","sustained_response",""
"408","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","570","2232","0203-5-A2001","0203-5-A2001","-0.00012917961240980442","0.4754733464068987","-0.5638669402415599","0.5638669402415599","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"409","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","596","3039","0203-5-A2001","0203-5-A2001","0.00804704583736973","2.026115148599413","-0.05601546026539997","2.026115148599413","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","sustained_response","sustained_response",""
"410","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","611","3254","0203-5-A2001","0203-5-A2001","-0.011637741167976993","0.35226909081499336","-0.05683408490873027","0.35226909081499336","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","sustained_response","sustained_response",""
"411","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","622","3483","0203-5-A2001","0203-5-A2001","-0.0025294116143628376","0.2878155746021773","-0.44904170074657973","0.44904170074657973","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"412","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","653","949","0203-5-A2002","0203-5-A2002","-0.054172371315576714","0.43649234004946397","-0.019953005806761348","0.43649234004946397","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","sustained_response","sustained_response",""
"413","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","666","1393","0203-5-A2002","0203-5-A2002","0.0029506302012369387","1.589825309862266","-0.02998364252150088","1.589825309862266","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","sustained_response","sustained_response",""
"414","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","673","1703","0203-5-A2002","0203-5-A2002","0.008755775529651434","0.32490060902185414","-0.04118927912742169","0.32490060902185414","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","sustained_response","sustained_response",""
"415","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","694","2988","0203-5-A2002","0203-5-A2002","0.004858334056374067","0.3067827095919603","-0.312383352939159","0.312383352939159","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","no_response","no_response",""
"416","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","699","3174","0203-5-A2002","0203-5-A2002","-0.019306161814586147","0.258653535480844","-0.4234159708317221","0.4234159708317221","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"417","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","724","4031","0203-5-A2002","0203-5-A2002","-0.009798984299966102","0.6698915864203632","-0.5041627288989494","0.6698915864203632","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","complex",""
"418","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","727","4097","0203-5-A2002","0203-5-A2002","0.00001666390928695014","0.23501242929371519","-0.43215215825820547","0.43215215825820547","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","no_response","no_response",""
"419","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","733","265","0203-5-A2","0203-5-A2","-0.2072879410732454","5.9689282899600595","-0.10424862588986158","5.9689282899600595","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","sustained_response","sustained_response",""
"420","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","734","284","0203-5-A2","0203-5-A2","0.0007730871927222531","3.0364351109601646","-0.037204461918938614","3.0364351109601646","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","sustained_response","sustained_response",""
"421","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","745","539","0203-5-A2","0203-5-A2","0.16017779918363134","0.6329770185571053","-0.3378914145972719","0.6329770185571053","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"422","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","748","574","0203-5-A2","0203-5-A2","-0.05806813921170807","0.7076193678420979","-0.07597031961784943","0.7076193678420979","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","sustained_response","sustained_response",""
"423","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","790","1688","0203-5-A2","0203-5-A2","0.10135483635235562","0.0965667257771487","-0.9883476352445479","0.9883476352445479","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","inhibition","inhibition",""
"424","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","871","301","0203-5-A5-DG","0203-5-A5-DG","0.0031200586715717043","6.691593542307242","-0.0294198186349176","6.691593542307242","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","second_peak","complex",""
"425","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","875","319","0203-5-A5-DG","0203-5-A5-DG","0.06591762597950694","2.4812401351301885","-0.10818274055391666","2.4812401351301885","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","second_peak","second_peak",""
"426","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","897","874","0203-5-A5-DG","0203-5-A5-DG","0.01026067054278983","0.7006848340976926","-0.08066339537869403","0.7006848340976926","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"427","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","908","982","0203-5-A5-DG","0203-5-A5-DG","-0.04080668115272273","0.3729508118554591","-0.09221775154147835","0.3729508118554591","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","dual_peak","dual_peak",""
"428","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","964","2871","0203-5-A5-DG","0203-5-A5-DG","0.026816800624073298","1.116476819868923","-0.13085822341048112","1.116476819868923","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","second_peak",""
"429","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","980","3475","0203-5-A5-DG","0203-5-A5-DG","0.1012671792168999","0.2951830778330975","-0.10207112986442574","0.2951830778330975","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","second_peak","no_response",""
"430","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","984","3630","0203-5-A5-DG","0203-5-A5-DG","0.03093012415291166","0.261110923720824","-0.13189325191709572","0.261110923720824","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"431","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","988","3754","0203-5-A5-DG","0203-5-A5-DG","-0.0432413765415417","2.168978344702577","-0.019036550349670785","2.168978344702577","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"432","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1004","4332","0203-5-A5-DG","0203-5-A5-DG","-0.17338231242407823","0.18863685682036935","-0.8066738766968938","0.8066738766968938","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","inhibition","inhibition",""
"433","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1011","4481","0203-5-A5-DG","0203-5-A5-DG","0.028195739932074856","0.005840654080106696","-0.9782415106835226","0.9782415106835226","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","inhibition","inhibition",""
"434","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1021","4633","0203-5-A5-DG","0203-5-A5-DG","-0.004743090170957577","0.20726069566608288","-0.06356379618312198","0.20726069566608288","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","no_response","no_response",""
"435","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1031","4905","0203-5-A5-DG","0203-5-A5-DG","-0.02829043648837092","0.2116876689604956","-0.01570663834844877","0.2116876689604956","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","no_response","no_response",""
"436","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1043","5202","0203-5-A5-DG","0203-5-A5-DG","0.04071054043550234","0.21348077549395575","-0.10859329548244187","0.21348077549395575","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","weak_first_peak","strong_first_peak",""
"437","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1049","5300","0203-5-A5-DG","0203-5-A5-DG","-0.027672249314486412","0.21952728428351684","-0.004124128705460917","0.21952728428351684","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","no_response","no_response",""
"438","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1059","5668","0203-5-A5-DG","0203-5-A5-DG","-0.3389716259661327","2.496401751256512","-0.059715902455349745","2.496401751256512","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","sustained_response","sustained_response",""
"439","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1068","5840","0203-5-A5-DG","0203-5-A5-DG","-0.11436109656282988","0.6307296197181766","-0.05771089954275631","0.6307296197181766","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","dual_peak","dual_peak",""
"440","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1101","333","0203-5-A5001","0203-5-A5001","-0.03276492112853302","23.33660158414391","-0.07631747999836772","23.33660158414391","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","second_peak","second_peak",""
"441","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1105","438","0203-5-A5001","0203-5-A5001","0.12922601638460818","12.899392024445888","-0.195430648212012","12.899392024445888","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"442","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1125","1586","0203-5-A5001","0203-5-A5001","0.022810847517907136","2.6971053861557692","-0.07259333921152318","2.6971053861557692","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","second_peak","sustained_response",""
"443","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1162","2591","0203-5-A5001","0203-5-A5001","0.010216257754910946","0.03545656373101962","-0.40728296060086056","0.40728296060086056","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","inhibition","inhibition",""
"444","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1168","2730","0203-5-A5001","0203-5-A5001","-0.0030446633349732535","0.20033056030775487","-0.044792138778560704","0.20033056030775487","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","no_response","no_response",""
"445","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1209","394","0203-5-A5002","0203-5-A5002","0.012868894721300952","0.24495729054339724","-0.3963399100704913","0.3963399100704913","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","weak_first_peak","strong_first_peak",""
"446","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1229","1032","0203-5-A5002","0203-5-A5002","-0.03849018953112799","5.203730771935917","-0.17554506289182725","5.203730771935917","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","second_peak","second_peak",""
"447","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1231","1138","0203-5-A5002","0203-5-A5002","-0.013664016158330699","0.9459025976760372","-0.005333229291904896","0.9459025976760372","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","sustained_response","sustained_response",""
"448","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1242","1636","0203-5-A5002","0203-5-A5002","-0.01101485309041477","1.474040351668339","-0.1682307214750637","1.474040351668339","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"449","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1262","2566","0203-5-A5002","0203-5-A5002","0.01582272748131664","0.03677420468136504","-0.6274577535025171","0.6274577535025171","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","inhibition","inhibition",""
"450","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1266","2672","0203-5-A5002","0203-5-A5002","-0.030181192991650934","2.7336500254602747","-0.01282886636077699","2.7336500254602747","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","sustained_response","sustained_response",""
"451","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1296","29","0203-5-A5003","0203-5-A5003","0.010720948255111412","0.5456197566514722","-0.03392403290083093","0.5456197566514722","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","sustained_response",""
"452","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1307","164","0203-5-A5003","0203-5-A5003","-0.0036396026642592856","0.7453494449508727","-0.3687644339850019","0.7453494449508727","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","sustained_response","sustained_response",""
"453","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1313","367","0203-5-A5003","0203-5-A5003","0.013152146491394555","0.004823290951049044","-0.7224984333828022","0.7224984333828022","hpc_model_round2","review_rounds/hpc_model_round2_reviewed_labels.csv","inhibition","inhibition",""
"454","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1338","1489","0203-5-A5003","0203-5-A5003","-0.009287364219299347","0.07621490527816317","-0.4505697157454981","0.4505697157454981","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","inhibition","inhibition",""
"455","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1355","2186","0203-5-A5003","0203-5-A5003","0.7735609032214429","3.200723304520714","-0.4916399435886658","3.200723304520714","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","sustained_response","sustained_response",""
"456","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1381","2991","0203-5-A5003","0203-5-A5003","0.07166041193227804","0.6766670390261335","-0.17985688515047743","0.6766670390261335","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","second_peak","complex",""
"457","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1388","3210","0203-5-A5003","0203-5-A5003","0.037004665393256135","0.009690435485871028","-0.33406126975139167","0.33406126975139167","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","inhibition","inhibition",""
"458","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1389","3258","0203-5-A5003","0203-5-A5003","0.015213758131205513","0.5678085119706525","-0.21873291957369984","0.5678085119706525","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","complex",""
"459","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1400","3690","0203-5-A5003","0203-5-A5003","0.11623129563971116","20.73525894225133","-0.10938957739593119","20.73525894225133","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"460","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1409","87","0203-5-A5004","0203-5-A5004","0.6040843969383223","29.41963816610877","-0.49880866257483963","29.41963816610877","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"461","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1412","113","0203-5-A5004","0203-5-A5004","-0.03811001729301637","0.45722773796395044","-0.248548781186143","0.45722773796395044","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","strong_first_peak","sustained_response",""
"462","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1423","709","0203-5-A5004","0203-5-A5004","-0.02930608577545161","3.1874162738885095","-0.0638801112868327","3.1874162738885095","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","second_peak","complex",""
"463","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1511","92","0203-5-B5-CA3","0203-5-B5-CA3","0.04355425764081732","0.03327093417925884","-0.9408529572787883","0.9408529572787883","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","inhibition","inhibition",""
"464","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1513","154","0203-5-B5-CA3","0203-5-B5-CA3","-0.02999172735108538","1.333884563351793","-0.01978199343052995","1.333884563351793","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","second_peak","second_peak",""
"465","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1514","156","0203-5-B5-CA3","0203-5-B5-CA3","0.12291553493869631","2.9346897871967497","-0.036547308208682835","2.9346897871967497","hpc_targeted_round3","review_rounds/hpc_targeted_round3_reviewed_labels.csv","sustained_response","complex",""
"466","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1524","505","0203-5-B5-CA3","0203-5-B5-CA3","-0.023105589186232962","2.8147527080158166","-0.04205420163053713","2.8147527080158166","hpc_model_round1","review_rounds/hpc_model_round1_reviewed_labels.csv","sustained_response","sustained_response",""
"467","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1526","644","0203-5-B5-CA3","0203-5-B5-CA3","0.05388268326539243","9.842613917940941","-0.1974388734226704","9.842613917940941","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","dual_peak","dual_peak",""
"468","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1529","790","0203-5-B5-CA3","0203-5-B5-CA3","0.11506993798364304","3.8931354418335777","-0.13881241279453396","3.8931354418335777","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","strong_first_peak","strong_first_peak",""
"469","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1544","1558","0203-5-B5-CA3","0203-5-B5-CA3","-0.020555171744680106","0.542998925773002","-0.7246370801467766","0.7246370801467766","hpc_mlp_round4","review_rounds/hpc_mlp_round4_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
"470","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1549","1639","0203-5-B5-CA3","0203-5-B5-CA3","-0.007257132485627995","0.916567270081164","-0.0698326541363478","0.916567270081164","hpc_random_forest_second_dual_round6","review_rounds/hpc_random_forest_second_dual_round6_reviewed_labels.csv","sustained_response","sustained_response",""
"471","HPC 0203-5.npz","data/raw/hpc/HPC 0203-5.npz","1562","2283","0203-5-B5-CA3","0203-5-B5-CA3","0.02897359837145107","0.3128423948762253","-0.4322807798246724","0.4322807798246724","hpc_random100","review_rounds/hpc_random100_reviewed_labels.csv","weak_first_peak","weak_first_peak",""
